product_id,event_type,count(event_type)
5843072,remove_from_cart,1
5843072,view,6
5843073,view,9
5843073,cart,3
5843073,purchase,1
5843079,purchase,2
5843079,view,6
5843079,remove_from_cart,7
5843079,cart,6
5843080,cart,6
5843080,remove_from_cart,4
5843080,view,12
5843080,purchase,1
5843081,cart,2
5843081,view,2
5843081,purchase,1
5843081,remove_from_cart,1
5843082,view,3
5843082,cart,2
5843082,remove_from_cart,1
5843083,cart,4
5843083,view,4
5843083,purchase,3
5843083,remove_from_cart,3
5843084,view,5
5843084,cart,6
5843084,purchase,1
5843090,view,4
5843090,cart,2
5843091,cart,2
5843091,view,5
5843091,remove_from_cart,1
5843092,cart,2
5843092,view,6
5843093,view,3
5843093,cart,2
5843094,cart,2
5843094,view,3
5843157,cart,2
5843157,view,4
5843158,cart,3
5843158,view,2
5843159,cart,2
5843159,view,8
5843160,cart,4
5843160,view,11
5843161,view,5
5843161,cart,2
5843162,cart,1
5843162,view,4
5843163,cart,2
5843163,view,3
5843163,remove_from_cart,1
5843164,cart,1
5843164,view,2
5843165,cart,1
5843165,view,7
5843166,view,5
5843166,cart,1
5843167,cart,3
5843167,view,2
5843168,cart,2
5843168,view,3
5843169,cart,2
5843169,view,4
5843170,view,2
5843170,cart,3
5843170,remove_from_cart,1
5843171,view,7
5843171,cart,2
5843172,cart,1
5843172,view,2
5843173,cart,1
5843173,view,1
5843174,cart,1
5843174,view,2
5843175,view,4
5843175,cart,4
5843176,cart,2
5843176,view,7
5843183,cart,2
5843183,view,4
5843184,view,6
5843184,cart,2
5843207,view,2
5843255,view,6
5843255,cart,1
5843262,cart,1
5843262,purchase,1
5843262,view,4
5843263,view,22
5843263,cart,1
5843264,view,8
5843264,cart,3
5843264,purchase,1
5843265,view,10
5843266,purchase,1
5843266,view,3
5843268,remove_from_cart,2
5843268,purchase,2
5843268,view,30
5843268,cart,4
5843269,view,1
5843269,cart,2
5843270,view,6
5843270,cart,4
5843270,purchase,1
5843270,remove_from_cart,1
5843271,remove_from_cart,3
5843271,view,38
5843271,cart,7
5843271,purchase,1
5843272,view,1
5843273,purchase,1
5843273,view,6
5843273,cart,6
5843274,cart,1
5843274,view,3
5843275,remove_from_cart,1
5843275,cart,2
5843275,view,3
5843276,view,1
5843277,remove_from_cart,1
5843277,view,6
5843277,cart,5
5843277,purchase,1
5843278,cart,6
5843278,view,9
5843279,cart,2
5843279,view,12
5843280,cart,1
5843280,remove_from_cart,3
5843281,view,3
5843281,cart,3
5843281,remove_from_cart,2
5843282,view,2
5843283,view,7
5843283,cart,3
5843284,remove_from_cart,1
5843284,purchase,1
5843284,view,5
5843284,cart,3
5843285,cart,2
5843285,view,3
5843286,cart,2
5843286,view,2
5843287,remove_from_cart,1
5843287,cart,7
5843287,purchase,1
5843287,view,22
5843288,cart,2
5843288,view,2
5843289,cart,2
5843289,view,6
5843289,remove_from_cart,1
5843290,view,14
5843290,cart,2
5843291,view,19
5843291,remove_from_cart,1
5843291,cart,7
5843292,cart,3
5843292,view,5
5843293,view,21
5843293,remove_from_cart,1
5843293,cart,7
5843294,view,2
5843294,cart,1
5843295,purchase,1
5843295,cart,2
5843295,view,3
5843296,cart,1
5843297,view,3
5843298,view,5
5843298,cart,3
5843298,purchase,1
5843299,cart,2
5843299,view,1
5843300,cart,3
5843300,view,4
5843301,remove_from_cart,2
5843301,view,5
5843301,cart,4
5843301,purchase,1
5843302,view,1
5843303,purchase,1
5843303,remove_from_cart,2
5843303,cart,5
5843303,view,10
5843304,cart,2
5843304,view,4
5843305,cart,2
5843305,view,3
5843306,purchase,1
5843306,view,5
5843306,cart,2
5843307,purchase,3
5843307,cart,2
5843307,view,2
5843308,cart,3
5843308,remove_from_cart,1
5843308,view,10
5843309,purchase,1
5843309,cart,5
5843309,view,12
5843309,remove_from_cart,1
5843366,view,1
5843367,remove_from_cart,1
5843367,cart,2
5843367,view,2
5843368,cart,3
5843368,view,3
5843369,cart,2
5843369,view,2
5843370,cart,2
5843370,view,2
5843371,cart,2
5843371,view,2
5843372,cart,1
5843373,cart,2
5843373,view,2
5843374,view,1
5843374,remove_from_cart,1
5843375,cart,2
5843375,view,2
5843376,remove_from_cart,1
5843377,cart,2
5843377,view,3
5843377,remove_from_cart,2
5843378,cart,7
5843378,view,25
5843378,purchase,1
5843545,purchase,12
5843545,cart,50
5843545,view,45
5843545,remove_from_cart,23
5843546,purchase,10
5843546,cart,24
5843546,view,41
5843546,remove_from_cart,13
5843547,view,7
5843547,cart,5
5843547,purchase,2
5843547,remove_from_cart,3
5843548,remove_from_cart,3
5843548,cart,5
5843548,view,6
5843548,purchase,1
5843549,view,3
5843549,cart,6
5843549,remove_from_cart,3
5843550,cart,5
5843550,view,6
5843550,purchase,2
5843550,remove_from_cart,1
5843551,purchase,3
5843551,view,5
5843551,cart,4
5843552,cart,3
5843552,view,6
5843552,purchase,1
5843553,cart,4
5843553,remove_from_cart,3
5843553,purchase,1
5843553,view,6
5843554,cart,2
5843554,purchase,2
5843554,view,1
5843555,view,1
5843556,view,1
5843557,view,1
5843558,view,4
5843558,purchase,2
5843558,cart,6
5843558,remove_from_cart,1
5843560,view,1
5843560,remove_from_cart,2
5843561,purchase,1
5843561,view,1
5843563,remove_from_cart,1
5843563,cart,2
5843564,remove_from_cart,1
5843565,cart,3
5843565,view,4
5843567,cart,2
5843567,remove_from_cart,1
5843567,view,1
5843567,purchase,2
5843568,remove_from_cart,1
5843569,remove_from_cart,1
5843569,view,211
5843569,cart,9
5843572,view,2
5843572,remove_from_cart,1
5843572,cart,5
5843574,cart,2
5843574,purchase,1
5843574,remove_from_cart,1
5843574,view,1
5843577,remove_from_cart,1
5843577,view,4
5843577,purchase,1
5843577,cart,2
5843578,remove_from_cart,1
5843578,view,1
5843579,cart,3
5843582,remove_from_cart,1
5843582,view,1
5843583,cart,1
5843583,remove_from_cart,2
5843584,view,1
5843586,remove_from_cart,2
5843586,cart,2
5843586,view,4
5843587,cart,2
5843587,view,6
5843587,purchase,1
5843588,view,2
5843588,cart,1
5843588,purchase,1
5843589,view,2
5843589,cart,3
5843589,remove_from_cart,1
5843590,remove_from_cart,1
5843590,cart,5
5843590,view,3
5843591,cart,2
5843591,view,2
5843591,remove_from_cart,1
5843592,cart,2
5843592,view,2
5843593,view,2
5843593,cart,4
5843593,remove_from_cart,1
5843594,cart,2
5843594,view,3
5843594,remove_from_cart,1
5843595,cart,2
5843595,view,2
5843595,purchase,1
5843596,purchase,1
5843596,cart,2
5843596,view,3
5843597,cart,2
5843597,view,4
5843597,remove_from_cart,1
5843598,cart,2
5843598,view,2
5843599,cart,2
5843599,view,2
5843600,cart,2
5843600,view,2
5843601,view,2
5843601,cart,3
5843601,remove_from_cart,1
5843602,remove_from_cart,1
5843603,cart,2
5843603,view,2
5843604,cart,2
5843604,view,2
5843604,remove_from_cart,1
5843605,cart,2
5843605,view,2
5843606,cart,2
5843606,view,2
5843606,remove_from_cart,1
5843610,view,15
5843611,cart,9
5843611,remove_from_cart,4
5843611,purchase,3
5843611,view,8
5843634,cart,1
5843635,remove_from_cart,1
5843635,view,1
5843635,cart,1
5843636,cart,2
5843636,remove_from_cart,1
5843636,view,3
5843637,cart,3
5843637,view,4
5843638,cart,2
5843638,view,2
5843639,view,5
5843639,remove_from_cart,2
5843639,cart,5
5843640,purchase,1
5843640,cart,2
5843640,view,2
5843641,view,5
5843641,cart,4
5843641,remove_from_cart,2
5843642,cart,2
5843642,view,8
5843642,remove_from_cart,3
5843660,cart,1
5843660,view,3
5843661,view,2
5843662,cart,1
5843662,view,39
5843663,view,4
5843663,cart,3
5843665,view,3
5843666,remove_from_cart,1
5843666,view,1
5843667,cart,2
5843667,remove_from_cart,3
5843667,view,5
5843668,cart,2
5843668,view,2
5843669,view,2
5843669,cart,3
5843669,remove_from_cart,1
5843670,cart,2
5843670,remove_from_cart,2
5843670,purchase,1
5843670,view,3
5843671,purchase,2
5843671,view,3
5843671,cart,3
5843671,remove_from_cart,2
5843672,cart,2
5843672,view,2
5843673,view,1
5843731,remove_from_cart,1
5843731,view,9
5843731,cart,3
5843732,view,9
5843732,remove_from_cart,1
5843732,cart,3
5843733,remove_from_cart,1
5843733,view,5
5843733,cart,2
5843734,view,11
5843734,cart,3
5843735,purchase,1
5843735,view,4
5843735,cart,4
5843736,remove_from_cart,1
5843736,view,5
5843736,cart,5
5843737,remove_from_cart,5
5843737,cart,25
5843737,view,55
5843737,purchase,7
5843738,view,14
5843738,cart,6
5843738,purchase,1
5843739,purchase,1
5843739,cart,3
5843739,remove_from_cart,3
5843739,view,15
5843740,remove_from_cart,1
5843740,cart,3
5843740,view,8
5843741,purchase,2
5843741,cart,5
5843741,view,10
5843742,remove_from_cart,1
5843742,cart,1
5843742,view,3
5843743,view,15
5843743,remove_from_cart,1
5843743,cart,2
5843744,purchase,1
5843744,view,11
5843744,cart,2
5843745,cart,9
5843745,remove_from_cart,3
5843745,view,29
5843746,remove_from_cart,3
5843746,view,7
5843746,cart,4
5843746,purchase,3
5843747,cart,8
5843747,remove_from_cart,8
5843747,view,24
5843747,purchase,5
5843748,remove_from_cart,14
5843748,cart,51
5843748,view,131
5843748,purchase,8
5843749,cart,27
5843749,remove_from_cart,6
5843749,view,65
5843749,purchase,2
5843750,cart,14
5843750,view,69
5843750,remove_from_cart,4
5843750,purchase,2
5843751,cart,9
5843751,remove_from_cart,3
5843751,view,52
5843751,purchase,3
5843752,cart,5
5843752,view,7
5843752,remove_from_cart,2
5843752,purchase,1
5843753,cart,5
5843753,remove_from_cart,1
5843753,view,12
5843754,cart,7
5843754,remove_from_cart,1
5843754,view,12
5843755,view,5
5843755,cart,2
5843755,purchase,1
5843756,view,1
5843756,purchase,1
5843756,cart,2
5843757,cart,1
5843757,remove_from_cart,1
5843757,view,6
5843757,purchase,3
5843758,view,10
5843758,remove_from_cart,1
5843758,cart,4
5843759,cart,4
5843759,view,3
5843759,remove_from_cart,2
5843772,cart,2
5843772,view,7
5843772,purchase,2
5843773,purchase,1
5843773,cart,5
5843773,remove_from_cart,2
5843773,view,8
5843774,cart,4
5843774,view,7
5843775,view,4
5843775,purchase,2
5843775,cart,2
5843776,remove_from_cart,7
5843776,view,25
5843776,purchase,3
5843776,cart,8
5843777,view,4
5843778,purchase,2
5843778,cart,9
5843778,remove_from_cart,1
5843778,view,10
5843779,cart,3
5843779,remove_from_cart,1
5843779,view,17
5843779,purchase,1
5843780,view,5
5843780,remove_from_cart,1
5843780,cart,4
5843781,cart,2
5843781,view,2
5843782,view,6
5843782,cart,6
5843782,purchase,1
5843783,purchase,1
5843783,cart,8
5843783,remove_from_cart,4
5843783,view,9
5843784,purchase,4
5843784,view,26
5843784,cart,10
5843784,remove_from_cart,1
5843785,view,31
5843785,remove_from_cart,1
5843785,purchase,3
5843785,cart,9
5843786,view,82
5843786,cart,30
5843786,remove_from_cart,13
5843786,purchase,5
5843787,view,6
5843787,remove_from_cart,1
5843788,cart,2
5843788,purchase,1
5843788,view,21
5843789,purchase,1
5843789,remove_from_cart,1
5843789,view,7
5843790,view,12
5843790,remove_from_cart,1
5843790,cart,2
5843791,cart,4
5843791,purchase,1
5843791,view,13
5843792,cart,9
5843792,remove_from_cart,4
5843792,view,47
5843792,purchase,1
5843793,cart,6
5843793,view,16
5843793,remove_from_cart,3
5843794,purchase,2
5843794,view,7
5843794,cart,3
5843795,cart,3
5843795,purchase,1
5843795,view,6
5843796,purchase,3
5843796,view,13
5843796,cart,3
5843797,view,10
5843797,cart,5
5843797,remove_from_cart,2
5843798,view,3
5843798,cart,1
5843798,remove_from_cart,1
5843798,purchase,1
5843799,purchase,1
5843799,cart,5
5843799,view,8
5843799,remove_from_cart,1
5843811,cart,3
5843811,view,7
5843812,view,4
5843812,cart,3
5843812,purchase,2
5843813,purchase,1
5843813,cart,2
5843813,view,4
5843813,remove_from_cart,1
5843814,cart,2
5843814,view,2
5843815,cart,2
5843815,view,3
5843816,cart,3
5843816,view,2
5843816,remove_from_cart,1
5843817,cart,2
5843817,view,2
5843818,cart,2
5843818,view,2
5843818,remove_from_cart,1
5843819,purchase,1
5843819,remove_from_cart,2
5843819,view,6
5843819,cart,2
5843836,remove_from_cart,18
5843836,cart,34
5843836,view,21
5843836,purchase,21
5843837,cart,3
5843837,view,7
5843837,remove_from_cart,2
5843837,purchase,2
5843838,purchase,1
5843848,view,2
5843849,remove_from_cart,1
5843849,purchase,1
5843849,cart,4
5843849,view,7
5843947,view,14
5843947,remove_from_cart,2
5843947,cart,6
5843947,purchase,1
5843948,purchase,1
5843948,remove_from_cart,2
5843948,cart,5
5843948,view,15
5843949,remove_from_cart,2
5843949,purchase,1
5843949,cart,3
5843949,view,16
5843950,cart,5
5843950,remove_from_cart,1
5843950,purchase,1
5843950,view,6
5843951,cart,5
5843951,view,11
5843951,remove_from_cart,1
5843952,purchase,1
5843952,view,25
5843952,remove_from_cart,3
5843952,cart,5
5843953,remove_from_cart,3
5843953,cart,10
5843953,purchase,2
5843953,view,32
5843993,purchase,1
5843994,remove_from_cart,2
5843994,view,13
5843994,cart,1
5843995,cart,4
5843995,remove_from_cart,1
5843995,view,11
5843996,cart,4
5843996,purchase,1
5843996,view,13
5843997,purchase,1
5843997,remove_from_cart,2
5843997,cart,3
5843997,view,6
5843998,remove_from_cart,1
5843998,cart,2
5843998,view,2
5843999,purchase,1
5843999,cart,2
5843999,remove_from_cart,2
5843999,view,5
5844000,remove_from_cart,1
5844000,view,16
5844000,cart,4
5844001,remove_from_cart,1
5844001,cart,2
5844001,view,5
5844002,cart,4
5844002,view,5
5844003,remove_from_cart,1
5844003,cart,2
5844003,view,5
5844004,view,3
5844005,cart,2
5844005,view,4
5844006,view,4
5844007,view,6
5844007,remove_from_cart,1
5844007,cart,2
5844008,purchase,1
5844008,cart,5
5844008,remove_from_cart,2
5844008,view,11
5844009,view,28
5844009,remove_from_cart,5
5844009,cart,15
5844009,purchase,2
5844010,view,23
5844010,remove_from_cart,8
5844010,cart,11
5844010,purchase,3
5844142,view,13
5844142,purchase,2
5844142,cart,4
5844142,remove_from_cart,1
5844143,view,4
5844143,cart,4
5844143,remove_from_cart,2
5844144,cart,4
5844144,purchase,1
5844144,remove_from_cart,2
5844144,view,5
5844145,remove_from_cart,2
5844145,cart,2
5844145,view,7
5844146,view,12
5844146,cart,3
5844146,purchase,1
5844147,cart,3
5844147,purchase,2
5844147,view,4
5844148,remove_from_cart,4
5844148,purchase,2
5844148,cart,7
5844148,view,8
5844149,remove_from_cart,9
5844149,cart,8
5844149,purchase,1
5844149,view,12
5844150,remove_from_cart,1
5844150,view,12
5844150,cart,2
5844150,purchase,2
5844151,cart,3
5844151,view,31
5844151,purchase,1
5844151,remove_from_cart,1
5844152,cart,7
5844152,view,4
5844152,purchase,1
5844153,cart,14
5844153,view,43
5844153,purchase,5
5844153,remove_from_cart,7
5844154,view,7
5844154,cart,5
5844154,remove_from_cart,1
5844154,purchase,1
5844155,cart,9
5844155,remove_from_cart,9
5844155,view,23
5844156,cart,3
5844156,remove_from_cart,4
5844156,view,3
5844157,cart,11
5844157,view,27
5844157,purchase,1
5844157,remove_from_cart,3
5844158,view,19
5844158,remove_from_cart,4
5844158,purchase,1
5844158,cart,7
5844159,cart,12
5844159,view,31
5844159,purchase,1
5844159,remove_from_cart,5
5844229,cart,2
5844229,view,2
5844230,cart,3
5844230,view,3
5844230,purchase,1
5844231,cart,1
5844231,view,2
5844232,cart,1
5844232,view,4
5844233,cart,1
5844233,view,2
5844234,cart,2
5844234,view,2
5844235,cart,1
5844235,view,4
5844236,cart,1
5844236,view,3
5844237,cart,2
5844237,view,2
5844238,view,4
5844238,cart,1
5844239,remove_from_cart,1
5844240,cart,1
5844240,view,1
5844241,cart,1
5844241,view,1
5844242,cart,2
5844242,view,4
5844243,cart,2
5844243,view,8
5844244,cart,2
5844244,view,2
5844245,cart,1
5844245,view,3
5844246,cart,2
5844246,view,2
5844247,cart,1
5844247,view,2
5844248,cart,1
5844248,view,2
5844249,cart,2
5844249,view,7
5844250,cart,2
5844250,view,3
5844251,cart,3
5844251,purchase,1
5844251,view,8
5844252,cart,2
5844252,view,2
5844252,purchase,1
5844253,cart,2
5844253,view,2
5844254,cart,2
5844254,view,2
5844255,cart,2
5844255,remove_from_cart,1
5844255,view,6
5844256,view,6
5844256,purchase,1
5844256,cart,2
5844257,cart,3
5844257,view,9
5844258,cart,5
5844258,remove_from_cart,2
5844258,purchase,1
5844258,view,38
5844259,view,6
5844259,purchase,1
5844259,cart,2
5844260,view,3
5844260,cart,3
5844261,view,3
5844261,cart,2
5844262,cart,2
5844262,view,3
5844263,view,6
5844263,cart,1
5844264,cart,3
5844264,view,2
5844264,remove_from_cart,1
5844264,purchase,1
5844265,cart,2
5844265,view,4
5844266,view,3
5844266,cart,3
5844267,view,4
5844267,cart,2
5844268,cart,2
5844268,view,2
5844269,cart,2
5844269,view,2
5844270,cart,1
5844270,view,3
5844271,cart,2
5844271,view,3
5844272,cart,2
5844272,view,2
5844273,cart,2
5844273,view,2
5844274,cart,2
5844274,view,4
5844275,view,3
5844275,cart,2
5844276,cart,2
5844276,view,3
5844277,cart,2
5844277,view,2
5844278,cart,2
5844278,view,3
5844279,cart,3
5844279,view,4
5844279,remove_from_cart,2
5844280,view,3
5844280,cart,2
5844281,cart,3
5844281,view,2
5844281,purchase,1
5844282,cart,2
5844282,view,2
5844283,cart,2
5844283,view,2
5844284,cart,2
5844284,view,4
5844285,cart,1
5844285,view,2
5844286,cart,2
5844286,view,3
5844287,cart,3
5844287,view,4
5844287,purchase,1
5844288,cart,2
5844288,view,8
5844289,cart,3
5844289,view,5
5844290,view,10
5844290,cart,2
5844300,cart,10
5844300,remove_from_cart,5
5844300,view,112
5844301,view,8
5844301,cart,7
5844301,remove_from_cart,6
5844301,purchase,5
5844302,view,7
5844302,purchase,1
5844302,cart,13
5844302,remove_from_cart,6
5844303,purchase,12
5844303,cart,20
5844303,view,19
5844303,remove_from_cart,11
5844304,cart,5
5844304,purchase,1
5844304,view,2
5844304,remove_from_cart,1
5844305,cart,4
5844305,remove_from_cart,3
5844305,view,4
5844305,purchase,2
5844306,remove_from_cart,2
5844306,purchase,2
5844306,view,4
5844306,cart,6
5844307,purchase,2
5844307,remove_from_cart,5
5844307,view,16
5844307,cart,10
